file,files,regione,firmatario,tipo_30,tipo_10
05_2406_rta_05_240919124736_4166---Protocollo_per_contrasto_alla_violenza_di_genere.stamped.txt,05_2406_rta_05_240919124736_4166---Protocollo_per_contrasto_alla_violenza_di_genere.stamped.txt,Veneto,Azienda Ospedaliera Universitaria Integrata di Verona,ASL (consultori familiari e altri servizi territoriali),settore sanitario
09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Azienda Ospedaliera Universitaria Pisana,ASL (consultori familiari e altri servizi territoriali),settore sanitario
06_2406_rta_06_240916164153_4166---protocolloprefettura.txt,06_2406_rta_06_240916164153_4166---protocolloprefettura.txt,Friuli-Venezia Giulia,Azienda Ospedaliera Universitaria Santa Maria della Misericordia di Udine,ASL (consultori familiari e altri servizi territoriali),settore sanitario
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Sardegna,Azienda Ospedaliera Universitaria di Cagliari,ASL (consultori familiari e altri servizi territoriali),settore sanitario
08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,Emilia-Romagna,Azienda Ospedaliera Universitaria di Ferrara,ASL (consultori familiari e altri servizi territoriali),settore sanitario
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Sardegna,Azienda Ospedaliera Universitaria di Sassari,ASL (consultori familiari e altri servizi territoriali),settore sanitario
03_2406_rta_03_240923111659_4166---ProtocolloantiviolenzaComunediLodi_scansioneconfirme_maggio2014.txt,03_2406_rta_03_240923111659_4166---ProtocolloantiviolenzaComunediLodi_scansioneconfirme_maggio2014.txt,Lombardia,Azienda Ospedaliera della Provincia di Lodi,ASL (consultori familiari e altri servizi territoriali),settore sanitario
03_2406_rta_03_240920120751_4166---protocollodiintesa.txt,03_2406_rta_03_240920120751_4166---protocollodiintesa.txt,Lombardia,Azienda Ospedaliera di Legnano,ASL (consultori familiari e altri servizi territoriali),settore sanitario
03_2406_rta_03_240926114940_4166---ProtocollodiintesaeAllegatoTecnico_SOTTOSCRITTO.txt,03_2406_rta_03_240926114940_4166---ProtocollodiintesaeAllegatoTecnico_SOTTOSCRITTO.txt,Lombardia,Azienda Ospedaliera di Treviglio,ASL (consultori familiari e altri servizi territoriali),settore sanitario
13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt | 13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt | 13_2406_rta_13_241122104428_4166---Protocollorete_ortonaCAVconsultoriodiocesano.txt,13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt | 13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt | 13_2406_rta_13_241122104428_4166---Protocollorete_ortonaCAVconsultoriodiocesano.txt,Abruzzo,Azienda Sanitaria ASL 02 Lanciano-Vasto-Chieti,ASL (consultori familiari e altri servizi territoriali),settore sanitario
13_2406_rta_13_241122103653_4166---protocollodirete_cavlafenice_provinciateramo.txt,13_2406_rta_13_241122103653_4166---protocollodirete_cavlafenice_provinciateramo.txt,Abruzzo,Azienda Sanitaria ASL di Teramo,ASL (consultori familiari e altri servizi territoriali),settore sanitario
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,Puglia,Azienda Sanitaria Locale BR,ASL (consultori familiari e altri servizi territoriali),settore sanitario
16_bat_convenzione CAV - ASL BT.txt,16_bat_convenzione CAV - ASL BT.txt,Puglia,Azienda Sanitaria Locale BT,ASL (consultori familiari e altri servizi territoriali),settore sanitario
01_2406_rta_01_241018134519_4166---Protocollooperativointeristituzionaleviolenzadigenere2023-2026def.txt,01_2406_rta_01_241018134519_4166---Protocollooperativointeristituzionaleviolenzadigenere2023-2026def.txt,Piemonte,Azienda Sanitaria Locale CN1,ASL (consultori familiari e altri servizi territoriali),settore sanitario
01_2406_rta_01_241018142804_4166---ConvenzioneASL-Prontosoccorsoceva.txt,01_2406_rta_01_241018142804_4166---ConvenzioneASL-Prontosoccorsoceva.txt,Piemonte,Azienda Sanitaria Locale CN1,ASL (consultori familiari e altri servizi territoriali),settore sanitario
03_2406_rta_03_240920120751_4166---protocollodiintesa.txt,03_2406_rta_03_240920120751_4166---protocollodiintesa.txt,Lombardia,Azienda Sanitaria Locale MI 1,ASL (consultori familiari e altri servizi territoriali),settore sanitario
16_taranto_protocollo Prefettura ProvinciaTaranto.txt,16_taranto_protocollo Prefettura ProvinciaTaranto.txt,Puglia,Azienda Sanitaria Locale TA/1,ASL (consultori familiari e altri servizi territoriali),settore sanitario
01_2406_rta_01_241003124847_4166---2024-8928-2perinvio.txt,01_2406_rta_01_241003124847_4166---2024-8928-2perinvio.txt,Piemonte,Azienda Sanitaria Locale VCO,ASL (consultori familiari e altri servizi territoriali),settore sanitario
01_2406_rta_01_240904120005_4166---protocollo.txt | 01_2406_rta_01_240904122512_4166---accordoSFD.txt,01_2406_rta_01_240904120005_4166---protocollo.txt | 01_2406_rta_01_240904122512_4166---accordoSFD.txt,Piemonte,Azienda Sanitaria Locale di Biella,ASL (consultori familiari e altri servizi territoriali),settore sanitario
12_2406_rta_12_240926134140_4166---Protocollointesa.txt | 12_2406_rta_12_241004114912_4166---ProtocolloRetePrantiviolenzaFrosinone.txt | 12_2406_rta_12_241004130514_4166---PROTOCOLLODIINTESAPERLAPROMOZIONEDISTRATEGIECONDIVISESULFENOMENODELLAVIOLENZADIGENERE(1).txt | 12_2406_rta_12_241004133706_4166---ProtocollodiretePREFETTURAFrosinone(1).txt | 12_2406_rta_12_241008145357_4166---Protocollointeristituzionale2023.txt,12_2406_rta_12_240926134140_4166---Protocollointesa.txt | 12_2406_rta_12_241004114912_4166---ProtocolloRetePrantiviolenzaFrosinone.txt | 12_2406_rta_12_241004130514_4166---PROTOCOLLODIINTESAPERLAPROMOZIONEDISTRATEGIECONDIVISESULFENOMENODELLAVIOLENZADIGENERE(1).txt | 12_2406_rta_12_241004133706_4166---ProtocollodiretePREFETTURAFrosinone(1).txt | 12_2406_rta_12_241008145357_4166---Protocollointeristituzionale2023.txt,Lazio,Azienda Sanitaria Locale di Frosinone,ASL (consultori familiari e altri servizi territoriali),settore sanitario
03_2406_rta_03_240923111659_4166---ProtocolloantiviolenzaComunediLodi_scansioneconfirme_maggio2014.txt,03_2406_rta_03_240923111659_4166---ProtocolloantiviolenzaComunediLodi_scansioneconfirme_maggio2014.txt,Lombardia,Azienda Sanitaria Locale di Lodi,ASL (consultori familiari e altri servizi territoriali),settore sanitario
08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,Emilia-Romagna,Azienda Sanitaria Locale di Reggio Emilia,ASL (consultori familiari e altri servizi territoriali),settore sanitario
12_2406_rta_12_241001130527_4166---protocollocontrolaviolenzadigenere.pdfpdf.txt,12_2406_rta_12_241001130527_4166---protocollocontrolaviolenzadigenere.pdfpdf.txt,Lazio,Azienda Sanitaria Locale di Rieti,ASL (consultori familiari e altri servizi territoriali),settore sanitario
01_2406_rta_01_240920123646_4166---vercellieos.txt | 01_2406_rta_01_241018142716_4166---protocolloreteVC.txt,01_2406_rta_01_240920123646_4166---vercellieos.txt | 01_2406_rta_01_241018142716_4166---protocolloreteVC.txt,Piemonte,Azienda Sanitaria Locale di Vercelli,ASL (consultori familiari e altri servizi territoriali),settore sanitario
09_APUANE_2015 Protocollo Prefettura.txt,09_APUANE_2015 Protocollo Prefettura.txt,Toscana,Azienda Sanitaria Locale n. 1 di Massa Carrara,ASL (consultori familiari e altri servizi territoriali),settore sanitario
07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt,07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt,Liguria,"Azienda Sanitaria Locale n. 4 ""Sistema Sanitario Regione Liguria",ASL (consultori familiari e altri servizi territoriali),settore sanitario
18_2406_rta_18_240926102620_4166---protocollopercorsorosa.txt,18_2406_rta_18_240926102620_4166---protocollopercorsorosa.txt,Calabria,Azienda Sanitaria Provinciale di Catanzaro,ASL (consultori familiari e altri servizi territoriali),settore sanitario
18_2406_rta_18_240926103211_4166---PROTOCOLLOviolasottoscritto.txt,18_2406_rta_18_240926103211_4166---PROTOCOLLOviolasottoscritto.txt,Calabria,Azienda Sanitaria Provinciale di Cosenza,ASL (consultori familiari e altri servizi territoriali),settore sanitario
09_PISA PREF E PROV.txt | 09_PRATO PREF.txt,09_PISA PREF E PROV.txt | 09_PRATO PREF.txt,Toscana,Azienda Sanitaria USL Toscana Centro,ASL (consultori familiari e altri servizi territoriali),settore sanitario
09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Azienda Sanitaria USL Toscana Nord-Ovest,ASL (consultori familiari e altri servizi territoriali),settore sanitario
06_2406_rta_06_240916164122_4166---prot_n_0119980_2024_Accordo(firmato).txt,06_2406_rta_06_240916164122_4166---prot_n_0119980_2024_Accordo(firmato).txt,Friuli-Venezia Giulia,Azienda Sanitaria Universitaria Friuli Centrale di Udine,ASL (consultori familiari e altri servizi territoriali),settore sanitario
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Lombardia,Azienda Socio Sanitaria Territoriale (ASST) di Lecco,ASL (consultori familiari e altri servizi territoriali),settore sanitario
03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.txt,03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.txt,Lombardia,Azienda Socio Sanitaria Territoriale ASST Rhodense,ASL (consultori familiari e altri servizi territoriali),settore sanitario
03_2406_rta_03_240920124656_4166---ProtocolloantiviolenzaDEFINITIVO(1).txt,03_2406_rta_03_240920124656_4166---ProtocolloantiviolenzaDEFINITIVO(1).txt,Lombardia,Azienda Socio Sanitaria Territoriale Papa Giovanni XXIII,ASL (consultori familiari e altri servizi territoriali),settore sanitario
03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.txt,03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.txt,Lombardia,Azienda Socio Sanitaria Territoriale Santi Paolo e Carlo,ASL (consultori familiari e altri servizi territoriali),settore sanitario
03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.txt,03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.txt,Lombardia,Azienda Socio Sanitaria Territoriale di Melegnano e della Martesana,ASL (consultori familiari e altri servizi territoriali),settore sanitario
03_2406_rta_03_240918151606_4166---A_RetePavia_Protocollo2021_e_Integrazioni2023_firmato_compressed.txt,03_2406_rta_03_240918151606_4166---A_RetePavia_Protocollo2021_e_Integrazioni2023_firmato_compressed.txt,Lombardia,Azienda Socio-Sanitaria Territoriale (ASST) Pavia,ASL (consultori familiari e altri servizi territoriali),settore sanitario
03_2406_rta_03_240918153252_4166---Protocollo+Appendice+LineeGuida_Datatodafirmare.txt,03_2406_rta_03_240918153252_4166---Protocollo+Appendice+LineeGuida_Datatodafirmare.txt,Lombardia,Azienda Socio-Sanitaria Territoriale di Crema,ASL (consultori familiari e altri servizi territoriali),settore sanitario
03_2406_rta_03_240918153252_4166---Protocollo+Appendice+LineeGuida_Datatodafirmare.txt,03_2406_rta_03_240918153252_4166---Protocollo+Appendice+LineeGuida_Datatodafirmare.txt,Lombardia,Azienda Socio-Sanitaria Territoriale di Cremona,ASL (consultori familiari e altri servizi territoriali),settore sanitario
05_2406_rta_05_240916131522_4166---protocolloaggiornamento2023.txt,05_2406_rta_05_240916131522_4166---protocolloaggiornamento2023.txt,Trento,Azienda ULSS 3 Serenissima,ASL (consultori familiari e altri servizi territoriali),settore sanitario
05_2406_rta_05_240919114041_4166---protocollounicorevisionato2024.txt,05_2406_rta_05_240919114041_4166---protocollounicorevisionato2024.txt,Trento,Azienda ULSS 7 Pedemontana,ASL (consultori familiari e altri servizi territoriali),settore sanitario
05_2406_rta_05_240919122126_4166---PROTOCOLLOULSS8BERICA.txt,05_2406_rta_05_240919122126_4166---PROTOCOLLOULSS8BERICA.txt,Veneto,"Azienda ULSS 8 ""Berica"" di Vicenza",ASL (consultori familiari e altri servizi territoriali),settore sanitario
09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt | 09_AREZZO Prot_2024-2026.txt | 09_GROSSETO 2022 fpdf.txt,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt | 09_AREZZO Prot_2024-2026.txt | 09_GROSSETO 2022 fpdf.txt,Toscana,Azienda USL Toscana Sud Est,ASL (consultori familiari e altri servizi territoriali),settore sanitario
08_2406_rta_08_241015091748_4166---ProtocolloProvincialeCaserifugio2023.2025.txt,08_2406_rta_08_241015091748_4166---ProtocolloProvincialeCaserifugio2023.2025.txt,Emilia-Romagna,Azienda USL della Romagna,ASL (consultori familiari e altri servizi territoriali),settore sanitario
08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,Emilia-Romagna,Azienda USL di Ferrara,ASL (consultori familiari e altri servizi territoriali),settore sanitario
08_2406_rta_08_241015091917_4166---Protocollo2022-2024.txt,08_2406_rta_08_241015091917_4166---Protocollo2022-2024.txt,Emilia-Romagna,Azienda USL di Piacenza,ASL (consultori familiari e altri servizi territoriali),settore sanitario
05_2406_rta_05_240917141534_4166---protocollodiretefirmato.txt | 05_2406_rta_05_240918144304_4166---Protocollo_ULSS2-DistrettoTreviso.txt,05_2406_rta_05_240917141534_4166---protocollodiretefirmato.txt | 05_2406_rta_05_240918144304_4166---Protocollo_ULSS2-DistrettoTreviso.txt,Trento,Azienda Ulss 2 Marca Trevigiana,ASL (consultori familiari e altri servizi territoriali),settore sanitario
05_2406_rta_05_240916135305_4166---protocolloulss4.txt,05_2406_rta_05_240916135305_4166---protocolloulss4.txt,Trento,Azienda Ulss 4 Veneto Orientale,ASL (consultori familiari e altri servizi territoriali),settore sanitario
05_2406_rta_05_240918153458_4166---protocolloprovPadova.txt,05_2406_rta_05_240918153458_4166---protocolloprovPadova.txt,Trento,Azienda Ulss 6 Euganea,ASL (consultori familiari e altri servizi territoriali),settore sanitario
08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,Emilia-Romagna,Azienda Unità Sanitaria Locale Romagna,ASL (consultori familiari e altri servizi territoriali),settore sanitario
08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,Emilia-Romagna,Azienda Unità Sanitaria Locale della Romagna,ASL (consultori familiari e altri servizi territoriali),settore sanitario
08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,Emilia-Romagna,Azienda Unità Sanitaria Locale di Ferrara,ASL (consultori familiari e altri servizi territoriali),settore sanitario
08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,Emilia-Romagna,Azienda Unità Sanitaria Locale di Modena,ASL (consultori familiari e altri servizi territoriali),settore sanitario
08_2406_rta_08_241015091832_4166---P.G.111546-2023PROTOCOLLOOPERATIVOFENOMENOVIOLENZADONNE(1).txt,08_2406_rta_08_241015091832_4166---P.G.111546-2023PROTOCOLLOOPERATIVOFENOMENOVIOLENZADONNE(1).txt,Emilia-Romagna,Azienda Unità Sanitaria Locale di Piacenza,ASL (consultori familiari e altri servizi territoriali),settore sanitario
03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.txt,03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.txt,Lombardia,Azienda di Tutela della Salute della Città Metropolitana di Milano,ASL (consultori familiari e altri servizi territoriali),settore sanitario
06_2406_rta_06_240916164153_4166---protocolloprefettura.txt,06_2406_rta_06_240916164153_4166---protocolloprefettura.txt,Veneto,Azienda per i Servizi Sanitari n. 4 Medio Friuli,ASL (consultori familiari e altri servizi territoriali),settore sanitario
06_2406_rta_06_240916164102_4166---protocollopordenoneprefettura.txt,06_2406_rta_06_240916164102_4166---protocollopordenoneprefettura.txt,Friuli-Venezia Giulia,"Azienda per i Servizi Sanitari n.6 ""Friuli Occidentale"" - Pordenone",ASL (consultori familiari e altri servizi territoriali),settore sanitario
06_2406_rta_06_240916164258_4166---Protocolloviolenzadomesticaedigenere_30.09.2019.txt,06_2406_rta_06_240916164258_4166---Protocolloviolenzadomesticaedigenere_30.09.2019.txt,Veneto,Azienda per l'Assistenza Sanitaria (AAS) n. 2 Bassa Friulana-Isontina,ASL (consultori familiari e altri servizi territoriali),settore sanitario
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Sardegna,Azienda regionale della salute Sardegna,ASL (consultori familiari e altri servizi territoriali),settore sanitario
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Sardegna,Azienda sociosanitaria locale n. 1 Sassari,ASL (consultori familiari e altri servizi territoriali),settore sanitario
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Sardegna,Azienda sociosanitaria locale n. 2 Gallura,ASL (consultori familiari e altri servizi territoriali),settore sanitario
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Sardegna,Azienda sociosanitaria locale n. 3 Nuoro,ASL (consultori familiari e altri servizi territoriali),settore sanitario
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Sardegna,Azienda sociosanitaria locale n. 4 Ogliastra,ASL (consultori familiari e altri servizi territoriali),settore sanitario
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Sardegna,Azienda sociosanitaria locale n. 5 Oristano,ASL (consultori familiari e altri servizi territoriali),settore sanitario
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Sardegna,Azienda sociosanitaria locale n. 6 Medio Campidano,ASL (consultori familiari e altri servizi territoriali),settore sanitario
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Sardegna,Azienda sociosanitaria locale n. 7 Sulcis,ASL (consultori familiari e altri servizi territoriali),settore sanitario
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Sardegna,Azienda sociosanitaria locale n. 8 Cagliari,ASL (consultori familiari e altri servizi territoriali),settore sanitario
08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,Emilia-Romagna,Centri di Salute Mentale (CSM) del Distretto di Reggio Emilia,ASL (consultori familiari e altri servizi territoriali),settore sanitario
03_2406_rta_03_240923103647_4166---protocolloreteantiviolenzacinisello2019(1).txt,03_2406_rta_03_240923103647_4166---protocolloreteantiviolenzacinisello2019(1).txt,Lombardia,Centro della Famiglia di Cinisello Balsamo,ASL (consultori familiari e altri servizi territoriali),settore sanitario
13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt | 13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt | 13_2406_rta_13_241122104428_4166---Protocollorete_ortonaCAVconsultoriodiocesano.txt,13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt | 13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt | 13_2406_rta_13_241122104428_4166---Protocollorete_ortonaCAVconsultoriodiocesano.txt,Abruzzo,Centro di salute mentale Ortona,ASL (consultori familiari e altri servizi territoriali),settore sanitario
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Lombardia,Consultori ASST Lariana,ASL (consultori familiari e altri servizi territoriali),settore sanitario
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Lombardia,Consultori Familiari (ASST di Lecco,ASL (consultori familiari e altri servizi territoriali),settore sanitario
16_lecce_Protocollo Operativo - Procedure integrate per la prevenzione e il contrasto alla violenza contro donne e minori - Copia_Marcato.txt,16_lecce_Protocollo Operativo - Procedure integrate per la prevenzione e il contrasto alla violenza contro donne e minori - Copia_Marcato.txt,Puglia,Consultori Familiari ASL Lecce,ASL (consultori familiari e altri servizi territoriali),settore sanitario
08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,Emilia-Romagna,Consultori familiari Ferrara,ASL (consultori familiari e altri servizi territoriali),settore sanitario
03_2406_rta_03_240923111659_4166---ProtocolloantiviolenzaComunediLodi_scansioneconfirme_maggio2014.txt,03_2406_rta_03_240923111659_4166---ProtocolloantiviolenzaComunediLodi_scansioneconfirme_maggio2014.txt,Lombardia,"Consultorio ""Centro per la famiglia"" di Lodi",ASL (consultori familiari e altri servizi territoriali),settore sanitario
03_2406_rta_03_240923111659_4166---ProtocolloantiviolenzaComunediLodi_scansioneconfirme_maggio2014.txt,03_2406_rta_03_240923111659_4166---ProtocolloantiviolenzaComunediLodi_scansioneconfirme_maggio2014.txt,Lombardia,"Consultorio ""Il Mandorlo"" di Casalpusterlengo",ASL (consultori familiari e altri servizi territoriali),settore sanitario
03_2406_rta_03_240923111659_4166---ProtocolloantiviolenzaComunediLodi_scansioneconfirme_maggio2014.txt,03_2406_rta_03_240923111659_4166---ProtocolloantiviolenzaComunediLodi_scansioneconfirme_maggio2014.txt,Lombardia,"Consultorio ""La Famiglia"" UCIPEM Onlus di Lodi",ASL (consultori familiari e altri servizi territoriali),settore sanitario
01_2406_rta_01_240904121349_4166---convenzione.txt,01_2406_rta_01_240904121349_4166---convenzione.txt,Piemonte,Consultorio ASL BI di Biella,ASL (consultori familiari e altri servizi territoriali),settore sanitario
13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt | 13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt | 13_2406_rta_13_241122104428_4166---Protocollorete_ortonaCAVconsultoriodiocesano.txt,13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt | 13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt | 13_2406_rta_13_241122104428_4166---Protocollorete_ortonaCAVconsultoriodiocesano.txt,Abruzzo,Consultorio Famigliare A.Ge,ASL (consultori familiari e altri servizi territoriali),settore sanitario
03_2406_rta_03_240926144324_4166---Protocollodiintesa.txt,03_2406_rta_03_240926144324_4166---Protocollodiintesa.txt,Lombardia,"Consultorio Familiare ""Centro Di Assistenza alla Famiglia"" di Bollate",ASL (consultori familiari e altri servizi territoriali),settore sanitario
11_2406_rta_11_240911113105_4166---PROTOCOLLO_OPERATIVO2024_CONINDIRIZZARIO_FIRMATO.txt,11_2406_rta_11_240911113105_4166---PROTOCOLLO_OPERATIVO2024_CONINDIRIZZARIO_FIRMATO.txt,Marche,Consultorio Familiare A.S.T. Ancona,ASL (consultori familiari e altri servizi territoriali),settore sanitario
01_2406_rta_01_240920112211_4166---367772-4-Protocollo_intesa_Completo.txt,01_2406_rta_01_240920112211_4166---367772-4-Protocollo_intesa_Completo.txt,Piemonte,Consultorio Familiare ASL CN1 Sede di Cuneo,ASL (consultori familiari e altri servizi territoriali),settore sanitario
01_2406_rta_01_240920112211_4166---367772-4-Protocollo_intesa_Completo.txt,01_2406_rta_01_240920112211_4166---367772-4-Protocollo_intesa_Completo.txt,Piemonte,Consultorio Familiare ASL CN1 Sede di Mondovi,ASL (consultori familiari e altri servizi territoriali),settore sanitario
01_2406_rta_01_240920112211_4166---367772-4-Protocollo_intesa_Completo.txt,01_2406_rta_01_240920112211_4166---367772-4-Protocollo_intesa_Completo.txt,Piemonte,Consultorio Familiare ASL CN1 Sede di Saluzzo,ASL (consultori familiari e altri servizi territoriali),settore sanitario
01_2406_rta_01_240920112211_4166---367772-4-Protocollo_intesa_Completo.txt,01_2406_rta_01_240920112211_4166---367772-4-Protocollo_intesa_Completo.txt,Piemonte,Consultorio Familiare ASL CN1 Sede di Savigliano,ASL (consultori familiari e altri servizi territoriali),settore sanitario
03_2406_rta_03_240920120751_4166---protocollodiintesa.txt,03_2406_rta_03_240920120751_4166---protocollodiintesa.txt,Lombardia,Consultorio Familiare Decanale di Magenta,ASL (consultori familiari e altri servizi territoriali),settore sanitario
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Lombardia,Consultorio Familiare ICARUS - Fondazione Somaschi ONLUS,ASL (consultori familiari e altri servizi territoriali),settore sanitario
03_2406_rta_03_240918153252_4166---Protocollo+Appendice+LineeGuida_Datatodafirmare.txt,03_2406_rta_03_240918153252_4166---Protocollo+Appendice+LineeGuida_Datatodafirmare.txt,Lombardia,Consultorio Familiare Insieme per la Famiglia di Crema,ASL (consultori familiari e altri servizi territoriali),settore sanitario
03_2406_rta_03_240918153252_4166---Protocollo+Appendice+LineeGuida_Datatodafirmare.txt,03_2406_rta_03_240918153252_4166---Protocollo+Appendice+LineeGuida_Datatodafirmare.txt,Lombardia,Consultorio Familiare Kappadue di Crema,ASL (consultori familiari e altri servizi territoriali),settore sanitario
