id_rete,file,titolo_rete,regione,provincia,nome_soggetto,tipo_dettaglio,macro_tipologia,ruolo_proponente,ruolo_attore,ruolo_testo,comune_soggetto,sigla_provincia,codice_regione,codice_provincia,fonte_tipo,note
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Società della Salute Zona Pisana,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Settore Sanitario,0,1,firmatario;attore,,,,,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Società della Salute Zona Alta Valdicecina-Valdera,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Settore Sanitario,0,1,firmatario;attore,,,,,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Società della Salute Zona Empolese Valdarno Valdelsa,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Settore Sanitario,0,1,firmatario;attore,,,,,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Consigliera di Parita della Provincia di Pisa,Organismi di parità,Territorio,1,1,firmatario;soggetto_proponente;attore,Pisa,PI,09,050,Organismi di parità,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Centri Antiviolenza riconosciuti dalla Regione Toscana,CAV,CAV e Case Rifugio,0,1,firmatario;attore,,,,,CAV/Centri Antiviolenza,"operano nel territorio provinciale per la prevenzione e il contrasto della violenza maschile contro le donne, della violenza intrafamiliare e della violenza assistita"
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Associazione Casa della donna,CAV,CAV e Case Rifugio,0,1,firmatario;attore,Pisa,PI,09,050,CAV/Centri Antiviolenza,gestisce Centri Antiviolenza e Case rifugio
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Associazione Frida,CAV,CAV e Case Rifugio,0,1,firmatario;attore,San Miniato,PI,09,050,CAV/Centri Antiviolenza,gestisce Centri Antiviolenza e Case rifugio
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Associazione Eunice,ASSOCIAZIONI DI PROMOZIONE SOCIALE,Altro,0,1,firmatario;attore,Pontedera,PI,09,050,runts_natura,sportello di ascolto per le vittime di violenza
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Associazione Le Amiche di Mafalda,ASSOCIAZIONI DI PROMOZIONE SOCIALE,Altro,0,1,firmatario;attore,Pomarance,PI,09,050,runts_natura,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Associazione Donne In Movimento,ASSOCIAZIONI DI PROMOZIONE SOCIALE,Altro,0,1,firmatario;attore,Pisa,PI,09,050,runts_natura,numero di reperibilità per emergenze per donne vittime di violenza; accoglienza in caso di fuga
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,AIED,Altro,Altro,0,1,firmatario;attore,,,,,Altro,Associazione Italiana Educazione Demografica; azioni di sensibilizzazione e prevenzione nelle scuole
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Nuovo Maschile. Uomini liberi dalla violenza,"Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti",Altro,0,1,firmatario;attore,,,,,"Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti",gestisce linea di ascolto e percorsi per uomini
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Arnera Societa Cooperativa Sociale,IMPRESE SOCIALI,Altro,0,1,firmatario;attore,Pontedera,PI,09,050,runts_natura,strutture di accoglienza per donne in situazione di disagio socio economico
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Regione Toscana,Regioni/Province Autonome,Regioni/Province Autonome,0,1,firmatario;attore,,,,,Regioni/Province Autonome,riconosce Centri Antiviolenza e funzioni di coordinamento della Rete Antiviolenza
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Procura della Repubblica presso il Tribunale,Procura Ordinaria/Tribunale/Corte d'appello,Altro,0,1,firmatario;attore,,,,,Procura Ordinaria/Tribunale/Corte d'appello,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Procura della Repubblica presso il Tribunale per i Minorenni,Procura Minorile/Tribunale minorile,Settore Giudiziario,0,1,firmatario;attore,,,,,Procura Minorile/Tribunale minorile,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Magistratura di Sorveglianza,Altro,Altro,0,0,,,,,,Altro,
rete_0009,09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Pistoia,Provincia di Pistoia,Province/Città metropolitane,Province/Città metropolitane,0,1,firmatario;attore,Pistoia,PT,09,047,Province/Città metropolitane,firmatario; soggetto capofila dell'Intesa
rete_0009,09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Pistoia,Comune di Pistoia,Comuni,Servizi Comunali,0,1,firmatario;attore,Pistoia,PT,09,047,Comuni,firmatario; comune capoluogo
rete_0009,09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Pistoia,Comune di Abetone,Comuni,Servizi Comunali,0,1,firmatario;attore,Abetone,,,,Comuni,firmatario
rete_0009,09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Pistoia,Comune di Agliana,Comuni,Servizi Comunali,0,1,firmatario;attore,Agliana,PT,09,047,Comuni,firmatario
rete_0009,09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Pistoia,Comune di Buggiano,Comuni,Servizi Comunali,0,1,firmatario;attore,Buggiano,PT,09,047,Comuni,firmatario
rete_0009,09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Pistoia,Comune di Chiesina Uzzanese,Comuni,Servizi Comunali,0,1,firmatario;attore,Chiesina Uzzanese,PT,09,047,Comuni,firmatario
rete_0009,09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Pistoia,Comune di Cutigliano,Comuni,Servizi Comunali,0,1,firmatario;attore,Cutigliano,,,,Comuni,firmatario
rete_0009,09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Pistoia,Comune di Lamporecchio,Comuni,Servizi Comunali,0,1,firmatario;attore,Lamporecchio,PT,09,047,Comuni,firmatario
rete_0009,09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Pistoia,Comune di Larciano,Comuni,Servizi Comunali,0,1,firmatario;attore,Larciano,PT,09,047,Comuni,firmatario
rete_0009,09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Pistoia,Comune di Marliana,Comuni,Servizi Comunali,0,1,firmatario;attore,Marliana,PT,09,047,Comuni,firmatario
rete_0009,09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Pistoia,Comune di Massa e Cozzile,Comuni,Servizi Comunali,0,1,firmatario;attore,Massa e Cozzile,PT,09,047,Comuni,firmatario
rete_0009,09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Pistoia,Comune di Monsummano Terme,Comuni,Servizi Comunali,0,1,firmatario;attore,Monsummano Terme,PT,09,047,Comuni,firmatario
rete_0009,09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Pistoia,Comune di Montale,Comuni,Servizi Comunali,0,1,firmatario;attore,Montale,PT,09,047,Comuni,firmatario
rete_0009,09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Pistoia,Comune di Montecatini Terme,Comuni,Servizi Comunali,0,1,firmatario;attore,Montecatini Terme,PT,09,047,Comuni,firmatario
rete_0009,09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Pistoia,Comune di Pescia,Comuni,Servizi Comunali,0,1,firmatario;attore,Pescia,PT,09,047,Comuni,firmatario
rete_0009,09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Pistoia,Comune di Pieve a Nievole,Comuni,Servizi Comunali,0,1,firmatario;attore,Pieve a Nievole,PT,09,047,Comuni,firmatario
rete_0009,09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Pistoia,Comune di Piteglio,Comuni,Servizi Comunali,0,1,firmatario;attore,Piteglio,,,,Comuni,firmatario
rete_0009,09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Pistoia,Comune di Ponte Buggianese,Comuni,Servizi Comunali,0,1,firmatario;attore,Ponte Buggianese,PT,09,047,Comuni,firmatario
rete_0009,09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Pistoia,Comune di Quarrata,Comuni,Servizi Comunali,0,1,firmatario;attore,Quarrata,PT,09,047,Comuni,firmatario
rete_0009,09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Pistoia,Comune di Sambuca Pistoiese,Comuni,Servizi Comunali,0,1,firmatario;attore,Sambuca Pistoiese,PT,09,047,Comuni,firmatario
rete_0009,09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Pistoia,Comune di San Marcello Pistoiese,Comuni,Servizi Comunali,0,1,firmatario;attore,San Marcello Pistoiese,,,,Comuni,firmatario
rete_0009,09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Pistoia,Comune di Serravalle Pistoiese,Comuni,Servizi Comunali,0,1,firmatario;attore,Serravalle Pistoiese,PT,09,047,Comuni,firmatario
rete_0009,09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Pistoia,Comune di Uzzano,Comuni,Servizi Comunali,0,1,firmatario;attore,Uzzano,PT,09,047,Comuni,firmatario
rete_0009,09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Pistoia,Procura della Repubblica di Pistoia,Procura Ordinaria/Tribunale/Corte d'appello,Altro,0,1,firmatario;attore,Pistoia,PT,09,047,Procura Ordinaria/Tribunale/Corte d'appello,firmatario
rete_0009,09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Pistoia,Tribunale di Pistoia,Procura Ordinaria/Tribunale/Corte d'appello,Altro,0,1,firmatario;attore,Pistoia,PT,09,047,Procura Ordinaria/Tribunale/Corte d'appello,firmatario
rete_0009,09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Pistoia,Prefettura di Pistoia - Ufficio Territoriale di Governo,Prefettura,Settore Giudiziario,0,1,firmatario;attore,Pistoia,PT,09,047,Prefettura,firmatario
rete_0009,09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Pistoia,Questura di Pistoia,Questura,Settore Giudiziario,0,1,firmatario;attore,Pistoia,PT,09,047,Questura,firmatario
rete_0009,09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Pistoia,Comando Provinciale Carabinieri di Pistoia,Carabinieri/Polizia/altre forze dell'ordine,Altro,0,1,firmatario;attore,Pistoia,PT,09,047,Carabinieri/Polizia/altre forze dell'ordine,firmatario
rete_0009,09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Pistoia,ASL n. 3 Pistoia,ASL (consultori familiari e altri servizi territoriali),Settore Sanitario,0,1,firmatario;attore,Pistoia,PT,09,047,ASL (consultori familiari e altri servizi territoriali),firmatario
rete_0009,09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Pistoia,Societa della Salute Valdinievole,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Settore Sanitario,0,1,firmatario;attore,,,,,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",firmatario
rete_0009,09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Pistoia,Ufficio Scolastico Provinciale,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,0,1,firmatario;attore,,,,,Scuole/Ufficio scolastico provinciale e regionale,firmatario
rete_0009,09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Pistoia,Consigliera Provinciale di Parita,Organismi di parità,Territorio,0,1,firmatario;attore,,,,,Organismi di parità,firmatario
rete_0009,09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Pistoia,CGIL Provinciale,Sindacati/Associazioni di categoria,Associazionismo,0,1,firmatario;attore,,,,,Sindacati/Associazioni di categoria,firmatario
rete_0009,09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Pistoia,CISL Provinciale,Sindacati/Associazioni di categoria,Associazionismo,0,1,firmatario;attore,,,,,Sindacati/Associazioni di categoria,firmatario
rete_0009,09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Pistoia,UIL Provinciale,Sindacati/Associazioni di categoria,Associazionismo,0,1,firmatario;attore,,,,,Sindacati/Associazioni di categoria,firmatario
rete_0009,09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Pistoia,UGL Provinciale,Sindacati/Associazioni di categoria,Associazionismo,0,1,firmatario;attore,,,,,Sindacati/Associazioni di categoria,firmatario
rete_0009,09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Pistoia,365giornialfemmile,Altro,Altro,0,0,firmatario,,,,,Altro,firmatario
rete_0009,09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Pistoia,CAM,Altro,Altro,0,0,firmatario,,,,,Altro,firmatario
rete_0009,09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Pistoia,Centro Antiviolenza,CAV,CAV e Case Rifugio,0,1,attore,,,,,CAV/Centri Antiviolenza,citato come soggetto operativo nei ruoli e nelle azioni
rete_0010,09_PRATO PREF.txt,09_PRATO PREF.txt,Toscana,Prato,Prefettura Ufficio Territoriale del Governo di Prato,Prefettura,Settore Giudiziario,0,1,firmatario;attore,Prato,PO,09,100,Prefettura,Firmatario del protocollo
rete_0010,09_PRATO PREF.txt,09_PRATO PREF.txt,Toscana,Prato,Procura della Repubblica di Prato,Procura Ordinaria/Tribunale/Corte d'appello,Altro,0,1,firmatario;attore,Prato,PO,09,100,Procura Ordinaria/Tribunale/Corte d'appello,Firmatario del protocollo
rete_0010,09_PRATO PREF.txt,09_PRATO PREF.txt,Toscana,Prato,Questura di Prato,Questura,Settore Giudiziario,0,1,firmatario;attore,Prato,PO,09,100,Questura,Firmatario del protocollo
rete_0010,09_PRATO PREF.txt,09_PRATO PREF.txt,Toscana,Prato,Comando Provinciale dell’Arma dei Carabinieri di Prato,Carabinieri/Polizia/altre forze dell'ordine,Altro,0,1,firmatario;attore,Prato,PO,09,100,Carabinieri/Polizia/altre forze dell'ordine,Firmatario del protocollo
rete_0010,09_PRATO PREF.txt,09_PRATO PREF.txt,Toscana,Prato,Comando Provinciale della Guardia di Finanza di Prato,Carabinieri/Polizia/altre forze dell'ordine,Altro,0,1,firmatario;attore,Prato,PO,09,100,Carabinieri/Polizia/altre forze dell'ordine,Firmatario del protocollo
rete_0010,09_PRATO PREF.txt,09_PRATO PREF.txt,Toscana,Prato,Società della Salute Area Pratese,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Settore Sanitario,1,1,firmatario;soggetto_proponente;attore,,,,,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)","Capofila e promotore, firmatario del protocollo"
rete_0010,09_PRATO PREF.txt,09_PRATO PREF.txt,Toscana,Prato,Comune di Cantagallo,Comuni,Servizi Comunali,0,1,firmatario;attore,Cantagallo,PO,09,100,Comuni,Firmatario del protocollo
rete_0010,09_PRATO PREF.txt,09_PRATO PREF.txt,Toscana,Prato,Comune di Carmignano,Comuni,Servizi Comunali,0,1,firmatario;attore,Carmignano,PO,09,100,Comuni,Firmatario del protocollo
rete_0010,09_PRATO PREF.txt,09_PRATO PREF.txt,Toscana,Prato,Comune di Montemurlo,Comuni,Servizi Comunali,0,1,firmatario;attore,Montemurlo,PO,09,100,Comuni,Firmatario del protocollo
rete_0010,09_PRATO PREF.txt,09_PRATO PREF.txt,Toscana,Prato,Comune di Poggio a Caiano,Comuni,Servizi Comunali,0,1,firmatario;attore,Poggio a Caiano,PO,09,100,Comuni,Firmatario del protocollo
rete_0010,09_PRATO PREF.txt,09_PRATO PREF.txt,Toscana,Prato,Comune di Prato,Comuni,Servizi Comunali,0,1,firmatario;attore,Prato,PO,09,100,Comuni,Firmatario del protocollo
rete_0010,09_PRATO PREF.txt,09_PRATO PREF.txt,Toscana,Prato,Comune di Vaiano,Comuni,Servizi Comunali,0,1,firmatario;attore,Vaiano,PO,09,100,Comuni,Firmatario del protocollo
rete_0010,09_PRATO PREF.txt,09_PRATO PREF.txt,Toscana,Prato,Comune di Vernio,Comuni,Servizi Comunali,0,1,firmatario;attore,Vernio,PO,09,100,Comuni,Firmatario del protocollo
rete_0010,09_PRATO PREF.txt,09_PRATO PREF.txt,Toscana,Prato,Provincia di Prato,Province/Città metropolitane,Province/Città metropolitane,0,1,firmatario;attore,Prato,PO,09,100,Province/Città metropolitane,Firmatario del protocollo
rete_0010,09_PRATO PREF.txt,09_PRATO PREF.txt,Toscana,Prato,Azienda Sanitaria USL Toscana Centro,ASL (consultori familiari e altri servizi territoriali),Settore Sanitario,0,1,firmatario;attore,,,,,ASL (consultori familiari e altri servizi territoriali),Firmatario del protocollo
rete_0010,09_PRATO PREF.txt,09_PRATO PREF.txt,Toscana,Prato,MIUR Ufficio Scolastico Regionale per la Toscana XI Ambito Territoriale di Prato e Pistoia sede di Prato,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,0,1,firmatario;attore,Prato,PO,09,100,Scuole/Ufficio scolastico provinciale e regionale,Firmatario del protocollo
rete_0010,09_PRATO PREF.txt,09_PRATO PREF.txt,Toscana,Prato,Centro Antiviolenza La Nara,CAV,CAV e Case Rifugio,0,1,firmatario;attore,,,,,CAV/Centri Antiviolenza,Firmatario del protocollo
rete_0010,09_PRATO PREF.txt,09_PRATO PREF.txt,Toscana,Firenze,Alice Cooperativa Sociale,ORGANIZZAZIONI DI VOLONTARIATO,Altro,0,0,firmatario,Firenze,FI,09,248,runts_natura,Appare come parte del nome del Centro Antiviolenza La Nara nell'elenco dei firmatari
rete_0010,09_PRATO PREF.txt,09_PRATO PREF.txt,Toscana,Firenze,Centro di Ascolto Uomini Maltrattanti,"Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti",Altro,0,1,firmatario;attore,Firenze,FI,09,248,"Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti",Firmatario del protocollo
rete_0010,09_PRATO PREF.txt,09_PRATO PREF.txt,Toscana,Prato,Tribunale per i Minorenni,Procura Minorile/Tribunale minorile,Settore Giudiziario,0,0,,,,,,Procura Minorile/Tribunale minorile,
rete_0010,09_PRATO PREF.txt,09_PRATO PREF.txt,Toscana,Prato,Regione Toscana,Regioni/Province Autonome,Regioni/Province Autonome,0,0,,,,,,Regioni/Province Autonome,
rete_0010,09_PRATO PREF.txt,09_PRATO PREF.txt,Toscana,Arezzo,Scuole,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,0,0,,Arezzo,AR,09,051,Scuole/Ufficio scolastico provinciale e regionale,Destinatarie di progetti formativi
rete_0011,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Toscana,Firenze,Regione Toscana,Regioni/Province Autonome,Regioni/Province Autonome,0,1,firmatario;attore,Firenze,FI,09,248,Regioni/Province Autonome,Firmatario del protocollo
rete_0011,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Toscana,Firenze,Procura Generale della Repubblica presso la Corte d’Appello di Firenze,Procura Ordinaria/Tribunale/Corte d'appello,Altro,0,1,firmatario;attore,Firenze,FI,09,248,Procura Ordinaria/Tribunale/Corte d'appello,Firmatario del protocollo
rete_0011,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Toscana,Firenze,Procure della Repubblica presso il Tribunale del Distretto,Procura Ordinaria/Tribunale/Corte d'appello,Altro,0,1,firmatario;attore,,,,,Procura Ordinaria/Tribunale/Corte d'appello,Firmatario del protocollo
rete_0011,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Toscana,Firenze,Procura della Repubblica per i Minorenni di Firenze,Procura Minorile/Tribunale minorile,Settore Giudiziario,0,1,firmatario;attore,Firenze,FI,09,248,Procura Minorile/Tribunale minorile,Firmatario del protocollo
rete_0011,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Liguria,Genova,Procura Generale presso la Corte d’Appello di Genova,Procura Ordinaria/Tribunale/Corte d'appello,Altro,0,1,firmatario;attore,Genova,GE,07,210,Procura Ordinaria/Tribunale/Corte d'appello,Firmatario del protocollo
rete_0011,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Toscana,Massa-Carrara,Procura della Repubblica presso il Tribunale di Massa,Procura Ordinaria/Tribunale/Corte d'appello,Altro,0,1,firmatario;attore,Massa,MS,09,045,Procura Ordinaria/Tribunale/Corte d'appello,Firmatario del protocollo
rete_0011,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Toscana,Firenze,SSR,Altro,Altro,0,0,,,,,,Altro,Sistema complessivo dell'offerta sanitaria regionale
rete_0011,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Toscana,Grosseto,Azienda USL 9 di Grosseto,ASL (consultori familiari e altri servizi territoriali),Settore Sanitario,0,0,,Grosseto,GR,09,053,ASL (consultori familiari e altri servizi territoriali),Dove nasce il progetto Codice Rosa
rete_0011,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Toscana,Firenze,Aziende sanitarie toscane,ASL (consultori familiari e altri servizi territoriali),Settore Sanitario,0,1,attore,,,,,ASL (consultori familiari e altri servizi territoriali),Destinatarie della diffusione e sperimentazione
rete_0011,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Toscana,Firenze,Rete Regionale Codice Rosa,Altro,Altro,0,0,,,,,,Altro,Oggetto principale del protocollo
rete_0011,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Toscana,Firenze,Centri Antiviolenza,CAV,CAV e Case Rifugio,0,1,attore,,,,,CAV/Centri Antiviolenza,Coinvolti nel percorso donna
rete_0011,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Toscana,Firenze,Comitato Regionale,ASSOCIAZIONI DI PROMOZIONE SOCIALE,Altro,0,0,,Empoli,FI,09,248,runts_natura,Organo di governance Rete Codice Rosa
rete_0011,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Toscana,Firenze,Comitato di Area Vasta,Altro,Altro,0,0,,,,,,Altro,Organo di governance Rete Codice Rosa
rete_0011,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Toscana,Firenze,Referenti Aziendali,Altro,Altro,0,0,,,,,,Altro,Ruolo operativo nella Rete Codice Rosa
rete_0011,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Toscana,Firenze,Direzione Diritti di cittadinanza e coesione sociale,Altro,Altro,0,0,,,,,,Altro,Coinvolta in tavolo di lavoro
rete_0011,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Toscana,Firenze,Gruppo di lavoro Tavolo Privacy di Regione Toscana,Altro,Altro,0,1,firmatario;attore,,,,,Altro,Redazione e manutenzione protocollo
rete_0011,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Toscana,Firenze,Aziende Sanitarie,ASL (consultori familiari e altri servizi territoriali),Settore Sanitario,0,1,attore,,,,,ASL (consultori familiari e altri servizi territoriali),Parte dei flussi dati e percorsi codici rosa
rete_0011,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Toscana,Firenze,Pronto Soccorso,"Ospedale (Pronto soccorso, ecc.)",Settore Sanitario,0,1,attore,,,,,"Ospedale (Pronto soccorso, ecc.)",Ambito di accesso e di intervento
rete_0011,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Toscana,Firenze,Polizia Giudiziaria,Carabinieri/Polizia/altre forze dell'ordine,Altro,0,1,attore,,,,,Carabinieri/Polizia/altre forze dell'ordine,"Riceve referti, denunce; coinvolta in indagini"
rete_0011,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Toscana,Firenze,Forze dell’Ordine,Carabinieri/Polizia/altre forze dell'ordine,Altro,0,1,attore,,,,,Carabinieri/Polizia/altre forze dell'ordine,Interventi su richiesta della vittima o del personale sanitario
rete_0011,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Toscana,Firenze,Autorità giudiziaria,Altro,Altro,0,0,,,,,,Altro,Soggetto destinatario e coordinatore delle attività
