regione_codice,regione,provincia_finale,comune_finale,nome_canonico,tipo_standard,codice_aggregazione_2,descrizione_aggregazione_2,stato_osservazione,files,n_record_aggregati
09,Toscana,Massa-Carrara,Massa Carrara,Comando Provinciale dei Carabinieri di Massa Carrara,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,valido_localizzato,09_APUANE_2015 Protocollo Prefettura.txt,1
08,Emilia-Romagna,Modena,Modena,Comando Provinciale dei Carabinieri di Modena,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,1
08,Emilia-Romagna,Rimini,Rimini,Comando Provinciale dei Carabinieri di Rimini,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,1
08,Emilia-Romagna,,,Comando Provinciale dell'Arma dei Carabinieri,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091832_4166---P.G.111546-2023PROTOCOLLOOPERATIVOFENOMENOVIOLENZADONNE(1).txt,1
09,Toscana,Prato,Prato,Comando Provinciale dell'Arma dei Carabinieri di Prato,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,valido_localizzato,09_PRATO PREF.txt,1
08,Emilia-Romagna,,,Comando Provinciale della Guardia Finanza,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091832_4166---P.G.111546-2023PROTOCOLLOOPERATIVOFENOMENOVIOLENZADONNE(1).txt,1
09,Toscana,Arezzo,Arezzo,Comando Provinciale della Guardia di Finanza di Arezzo,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,valido_localizzato,09_AREZZO Prot_2024-2026.txt,1
08,Emilia-Romagna,Ferrara,Ferrara,Comando Provinciale della Guardia di Finanza di Ferrara,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,1
09,Toscana,Massa-Carrara,Massa Carrara,Comando Provinciale della Guardia di Finanza di Massa Carrara,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,valido_localizzato,09_APUANE_2015 Protocollo Prefettura.txt,1
09,Toscana,Prato,Prato,Comando Provinciale della Guardia di Finanza di Prato,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,valido_localizzato,09_PRATO PREF.txt,1
07,Liguria,,,Comando Regionale della Guardia di Finanza della Liguria,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,valido_localizzato,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
08,Emilia-Romagna,Bologna,Bologna,Comando provinciale dei Carabinieri di Bologna,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,1
08,Emilia-Romagna,Ravenna,Faenza,Commissariato di P.S. di Faenza,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,1
08,Emilia-Romagna,,,Forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,generico,08_2406_rta_08_241015091917_4166---Protocollo2022-2024.txt | 08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,3
07,Liguria,,,Forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,generico,07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt | 07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,2
09,Toscana,,,Forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,generico,09_AREZZO Prot_2024-2026.txt | 09_PISA PREF E PROV.txt | 09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,3
09,Toscana,,,Forze di Polizia Giudiziaria,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,generico,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
09,Toscana,,,Guardia di Finanza,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,generico,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
08,Emilia-Romagna,Modena,Modena,Guardia di Finanza di Modena,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,1
07,Liguria,,,Legione Carabinieri Liguria,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,valido_localizzato,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
08,Emilia-Romagna,,,Polizia Giudiziaria,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,generico,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,1
09,Toscana,,,Polizia Giudiziaria,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,generico,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,1
08,Emilia-Romagna,,,Polizia di Stato,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,generico,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt | 08_2406_rta_08_241015092024_4166---Protocollooperativo.txt | 08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,3
09,Toscana,,,Polizia di Stato,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,generico,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,1
08,Emilia-Romagna,,,Sezione della Squadra Mobile - Ufficio Minori,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,1
08,Emilia-Romagna,,,Squadra Mobile,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,1
08,Emilia-Romagna,,,Stazione dei Carabinieri,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,1
07,Liguria,Genova,Genova,Prefettura - U.T.G. di Genova,Prefettura,2,Settore giudiziario,valido_localizzato,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
07,Liguria,Imperia,Imperia,Prefettura - U.T.G. di Imperia,Prefettura,2,Settore giudiziario,valido_localizzato,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
07,Liguria,La Spezia,La Spezia,Prefettura - U.T.G. di La Spezia,Prefettura,2,Settore giudiziario,valido_localizzato,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
07,Liguria,Savona,Savona,Prefettura - U.T.G. di Savona,Prefettura,2,Settore giudiziario,valido_localizzato,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
08,Emilia-Romagna,,,Prefettura - Ufficio territoriale del Governo di Forli-Cesena,Prefettura,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,1
08,Emilia-Romagna,Piacenza,Piacenza,Prefettura - Ufficio territoriale del Governo di Piacenza,Prefettura,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091832_4166---P.G.111546-2023PROTOCOLLOOPERATIVOFENOMENOVIOLENZADONNE(1).txt,1
09,Toscana,Prato,Prato,Prefettura Ufficio Territoriale del Governo di Prato,Prefettura,2,Settore giudiziario,valido_localizzato,09_PRATO PREF.txt,1
09,Toscana,Arezzo,Arezzo,Prefettura di Arezzo,Prefettura,2,Settore giudiziario,valido_localizzato,09_AREZZO Prot_2024-2026.txt,1
08,Emilia-Romagna,Bologna,Bologna,Prefettura di Bologna,Prefettura,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,1
08,Emilia-Romagna,Ferrara,Ferrara,Prefettura di Ferrara,Prefettura,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt | 08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,2
09,Toscana,Livorno,,Prefettura di Livorno - Ufficio Territoriale del Governo,Prefettura,2,Settore giudiziario,valido_localizzato,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,1
09,Toscana,Lucca,Lucca,Prefettura di Lucca,Prefettura,2,Settore giudiziario,valido_localizzato,09_LUCCA PROV.txt,1
09,Toscana,Massa-Carrara,Massa Carrara,Prefettura di Massa-Carrara,Prefettura,2,Settore giudiziario,valido_localizzato,09_APUANE_2015 Protocollo Prefettura.txt,1
08,Emilia-Romagna,Modena,Modena,Prefettura di Modena,Prefettura,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,1
08,Emilia-Romagna,Piacenza,Piacenza,Prefettura di Piacenza,Prefettura,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015092005_4166---DG216-2024.txt,1
09,Toscana,Pisa,Pisa,Prefettura di Pisa,Prefettura,2,Settore giudiziario,valido_localizzato,09_PISA PREF E PROV.txt,1
09,Toscana,Pistoia,Pistoia,Prefettura di Pistoia - Ufficio Territoriale di Governo,Prefettura,2,Settore giudiziario,valido_localizzato,09_PISTOIA PROV .txt,1
08,Emilia-Romagna,Ravenna,Ravenna,Prefettura di Ravenna,Prefettura,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,1
08,Emilia-Romagna,,Reggio Emilia,Prefettura di Reggio Emilia,Prefettura,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,1
08,Emilia-Romagna,Rimini,Rimini,Prefettura di Rimini,Prefettura,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,1
09,Toscana,Siena,Siena,Prefettura di Siena,Prefettura,2,Settore giudiziario,valido_localizzato,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
07,Liguria,,,Prefetture,Prefettura,2,Settore giudiziario,valido_localizzato,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,1
08,Emilia-Romagna,,,Procura dei Minori,Procura Minorile/ Tribunale minorile,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,1
07,Liguria,Genova,Genova,Procura del Tribunale dei Minori di Genova,Procura Minorile/ Tribunale minorile,2,Settore giudiziario,valido_localizzato,09_APUANE_2015 Protocollo Prefettura.txt,1
09,Toscana,,,Procura della Repubblica minorile,Procura Minorile/ Tribunale minorile,2,Settore giudiziario,valido_localizzato,09_APUANE_2015 Protocollo Prefettura.txt,1
09,Toscana,Firenze,Firenze,Procura della Repubblica per i Minorenni di Firenze,Procura Minorile/ Tribunale minorile,2,Settore giudiziario,valido_localizzato,09_GROSSETO 2022 fpdf.txt | 09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,2
07,Liguria,,,Procura della Repubblica presso il Tribunale per i Minorenni,Procura Minorile/ Tribunale minorile,2,Settore giudiziario,valido_localizzato,07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt,1
09,Toscana,,,Procura della Repubblica presso il Tribunale per i Minorenni,Procura Minorile/ Tribunale minorile,2,Settore giudiziario,valido_localizzato,09_PISA PREF E PROV.txt,1
08,Emilia-Romagna,Bologna,Bologna,Procura della Repubblica presso il Tribunale per i Minorenni dell'Emilia Romagna di Bologna,Procura Minorile/ Tribunale minorile,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,1
07,Liguria,Genova,Genova,Procura della Repubblica presso il Tribunale per i Minorenni di Genova,Procura Minorile/ Tribunale minorile,2,Settore giudiziario,valido_localizzato,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
09,Toscana,,,Procura minorile,Procura Minorile/ Tribunale minorile,2,Settore giudiziario,generico,09_FIRENZE Linee-di-indirizzo2024.txt,1
08,Emilia-Romagna,Bologna,Bologna,Procura presso il Tribunale dei minori di Bologna,Procura Minorile/ Tribunale minorile,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,1
08,Emilia-Romagna,Bologna,Bologna,Tribunale dei Minori di Bologna,Procura Minorile/ Tribunale minorile,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,1
08,Emilia-Romagna,,,Tribunale per i Minorenni,Procura Minorile/ Tribunale minorile,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,1
09,Toscana,,,Tribunale per i Minorenni,Procura Minorile/ Tribunale minorile,2,Settore giudiziario,valido_localizzato,09_APUANE_2015 Protocollo Prefettura.txt | 09_PRATO PREF.txt | 09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,3
08,Emilia-Romagna,Bologna,Bologna,Tribunale per i Minorenni dell'Emilia Romagna di Bologna,Procura Minorile/ Tribunale minorile,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,1
08,Emilia-Romagna,,,Autorita Giudiziaria,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,generico,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,1
09,Toscana,,,Autorita giudiziaria,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,generico,09_FIRENZE Linee-di-indirizzo2024.txt,1
09,Toscana,Firenze,Firenze,Corte d'Appello di Firenze,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,valido_localizzato,09_GROSSETO 2022 fpdf.txt,1
09,Toscana,,,Presidente del Tribunale,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,generico,09_FIRENZE Linee-di-indirizzo2024.txt,1
08,Emilia-Romagna,Rimini,Rimini,Presidenza del Tribunale di Rimini,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,1
09,Toscana,Firenze,Firenze,Procura Generale della Repubblica presso la Corte d'Appello di Firenze,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,valido_localizzato,09_GROSSETO 2022 fpdf.txt | 09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,2
07,Liguria,Genova,Genova,Procura Generale presso la Corte d'Appello di Genova,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,valido_localizzato,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt | 09_GROSSETO 2022 fpdf.txt | 09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,3
09,Toscana,,,Procura della Repubblica,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,generico,09_LUCCA PROV.txt | 09_PISA PREF E PROV.txt,2
09,Toscana,Firenze,Firenze,Procura della Repubblica di Firenze,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,valido_localizzato,09_APUANE_2015 Protocollo Prefettura.txt,1
08,Emilia-Romagna,Forli-Cesena,Forli,Procura della Repubblica di Forli,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,1
09,Toscana,Massa-Carrara,Massa,Procura della Repubblica di Massa,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,valido_localizzato,09_APUANE_2015 Protocollo Prefettura.txt,1
08,Emilia-Romagna,Piacenza,Piacenza,Procura della Repubblica di Piacenza,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091832_4166---P.G.111546-2023PROTOCOLLOOPERATIVOFENOMENOVIOLENZADONNE(1).txt,1
09,Toscana,Pistoia,Pistoia,Procura della Repubblica di Pistoia,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,valido_localizzato,09_PISTOIA PROV .txt,1
09,Toscana,Prato,Prato,Procura della Repubblica di Prato,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,valido_localizzato,09_PRATO PREF.txt,1
08,Emilia-Romagna,,Reggio Emilia,Procura della Repubblica di Reggio Emilia,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,1
09,Toscana,Siena,Siena,Procura della Repubblica di Siena,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,valido_localizzato,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
09,Toscana,,,Procura della Repubblica presso il Tribunale,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,valido_localizzato,09_PISA PREF E PROV.txt,1
09,Toscana,Arezzo,Arezzo,Procura della Repubblica presso il Tribunale di Arezzo,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,valido_localizzato,09_AREZZO Prot_2024-2026.txt,1
08,Emilia-Romagna,Bologna,Bologna,Procura della Repubblica presso il Tribunale di Bologna,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,1
08,Emilia-Romagna,Ferrara,Ferrara,Procura della Repubblica presso il Tribunale di Ferrara,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,1
07,Liguria,Genova,Genova,Procura della Repubblica presso il Tribunale di Genova,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,valido_localizzato,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
07,Liguria,Imperia,Imperia,Procura della Repubblica presso il Tribunale di Imperia,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,valido_localizzato,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
07,Liguria,La Spezia,La Spezia,Procura della Repubblica presso il Tribunale di La Spezia,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,valido_localizzato,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
09,Toscana,Massa-Carrara,Massa,Procura della Repubblica presso il Tribunale di Massa,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,valido_localizzato,09_GROSSETO 2022 fpdf.txt | 09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,2
08,Emilia-Romagna,Rimini,Rimini,Procura della Repubblica presso il Tribunale di Rimini,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,1
07,Liguria,Savona,Savona,Procura della Repubblica presso il Tribunale di Savona,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,valido_localizzato,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
09,Toscana,,,Procura della Repubblica presso il Tribunale ordinario,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,valido_localizzato,09_APUANE_2015 Protocollo Prefettura.txt,1
09,Toscana,,,Procure della Repubblica presso il Tribunale del Distretto,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,valido_localizzato,09_GROSSETO 2022 fpdf.txt | 09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,2
09,Toscana,,,Tribunale Ordinario,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,generico,09_FIRENZE Linee-di-indirizzo2024.txt,1
09,Toscana,Arezzo,Arezzo,Tribunale di Arezzo,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,valido_localizzato,09_AREZZO Prot_2024-2026.txt,1
08,Emilia-Romagna,Ferrara,Ferrara,Tribunale di Ferrara,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,1
09,Toscana,Livorno,Livorno,Tribunale di Livorno,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,valido_localizzato,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,1
09,Toscana,Massa-Carrara,Massa,Tribunale di Massa,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,valido_localizzato,09_APUANE_2015 Protocollo Prefettura.txt,1
09,Toscana,Pisa,Pisa,Tribunale di Pisa,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,valido_localizzato,09_PISA PREF E PROV.txt,1
09,Toscana,Pistoia,Pistoia,Tribunale di Pistoia,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,valido_localizzato,09_PISTOIA PROV .txt,1
08,Emilia-Romagna,,Reggio Emilia,Tribunale di Reggio Emilia,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,1
08,Emilia-Romagna,,,Tribunale ordinario,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,generico,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt | 08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,2
07,Liguria,,,Tribunali,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,valido_localizzato,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,1
09,Toscana,,,Questura,Questura,2,Settore giudiziario,generico,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,1
07,Liguria,,,Questura Ufficio immigrazione,Questura,2,Settore giudiziario,valido_localizzato,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,1
08,Emilia-Romagna,,,Questura della Provincia,Questura,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,1
09,Toscana,Arezzo,Arezzo,Questura di Arezzo,Questura,2,Settore giudiziario,valido_localizzato,09_AREZZO Prot_2024-2026.txt,1
08,Emilia-Romagna,Bologna,Bologna,Questura di Bologna,Questura,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,1
08,Emilia-Romagna,Ferrara,Ferrara,Questura di Ferrara,Questura,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt | 08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,2
07,Liguria,Genova,Genova,Questura di Genova,Questura,2,Settore giudiziario,valido_localizzato,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
07,Liguria,Imperia,Imperia,Questura di Imperia,Questura,2,Settore giudiziario,valido_localizzato,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
07,Liguria,La Spezia,La Spezia,Questura di La Spezia,Questura,2,Settore giudiziario,valido_localizzato,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
09,Toscana,Livorno,Livorno,Questura di Livorno,Questura,2,Settore giudiziario,valido_localizzato,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,1
09,Toscana,Lucca,Lucca,Questura di Lucca,Questura,2,Settore giudiziario,valido_localizzato,09_LUCCA PROV.txt,1
09,Toscana,Massa-Carrara,Massa Carrara,Questura di Massa Carrara,Questura,2,Settore giudiziario,valido_localizzato,09_APUANE_2015 Protocollo Prefettura.txt,1
08,Emilia-Romagna,Modena,Modena,Questura di Modena,Questura,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,1
08,Emilia-Romagna,Piacenza,Piacenza,Questura di Piacenza,Questura,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091832_4166---P.G.111546-2023PROTOCOLLOOPERATIVOFENOMENOVIOLENZADONNE(1).txt,1
09,Toscana,Pistoia,Pistoia,Questura di Pistoia,Questura,2,Settore giudiziario,valido_localizzato,09_PISTOIA PROV .txt,1
09,Toscana,Prato,Prato,Questura di Prato,Questura,2,Settore giudiziario,valido_localizzato,09_PRATO PREF.txt,1
08,Emilia-Romagna,Ravenna,Ravenna,Questura di Ravenna,Questura,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,1
08,Emilia-Romagna,,Reggio Emilia,Questura di Reggio Emilia,Questura,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,1
08,Emilia-Romagna,Rimini,Rimini,Questura di Rimini,Questura,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,1
07,Liguria,Savona,Savona,Questura di Savona,Questura,2,Settore giudiziario,valido_localizzato,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
09,Toscana,Siena,Siena,Questura di Siena,Questura,2,Settore giudiziario,valido_localizzato,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
07,Liguria,,,A.S.L. 5,ASL (consultori familiari e altri servizi territoriali),4,settore sanitario,valido_localizzato,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
08,Emilia-Romagna,Piacenza,Piacenza,A.U.S.L. di Piacenza,ASL (consultori familiari e altri servizi territoriali),4,settore sanitario,valido_localizzato,08_2406_rta_08_241015092005_4166---DG216-2024.txt,1
07,Liguria,,,AS.L. 1,ASL (consultori familiari e altri servizi territoriali),4,settore sanitario,valido_localizzato,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
07,Liguria,,,AS.L. 2,ASL (consultori familiari e altri servizi territoriali),4,settore sanitario,valido_localizzato,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
