record_id,file,nome_originale,nome_canonico,nome_norm_stat,tipo_originale,tipo_standard,macro_categoria,comune_finale,provincia_finale,regione_finale,fonte_territorializzazione,stato_osservazione,ruoli_documentali,ruolo_attore,ruolo_firmatario,ruolo_proponente,ente_capofila,note,cf,n_record_aggregati,files,ruoli_documentali_aggregati
010_0010,08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,Università degli Studi di Bologna — Dipartimento di Psicologia,Università degli Studi di Bologna — Dipartimento di Psicologia,UNIVERSITA DEGLI STUDI DI BOLOGNA — DIPARTIMENTO DI PSICOLOGIA,Università,Università,Altri attori istituzionali / professionali,,,,none,generico,firmatario|attore,1,1,0,,firmatario,,1,08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,attore|firmatario
006_0010,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,Universita degli Studi di Ferrara,Università degli Studi di Ferrara,UNIVERSITA DEGLI STUDI DI FERRARA,Università,Università,Altri attori istituzionali / professionali,Ferrara,Ferrara,Emilia-Romagna,json,valido_localizzato,firmatario|attore,1,1,1,,,,2,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt | 08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,attore|firmatario|soggetto_proponente
024_0007,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,Università degli Studi di Firenze,Università degli Studi di Firenze,UNIVERSITA DEGLI STUDI DI FIRENZE,Università,Università,Altri attori istituzionali / professionali,Firenze,Firenze,Toscana,json,valido_localizzato,attore,1,0,0,,,,1,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,attore
003_0020,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,Universita degli Studi di Genova,Università degli Studi di Genova,UNIVERSITA DEGLI STUDI DI GENOVA,Università,Università,Altri attori istituzionali / professionali,Genova,Genova,Liguria,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,,1,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,attore|firmatario
012_0006,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,Università degli Studi di Modena e Reggio Emilia,Università degli Studi di Modena e Reggio Emilia,UNIVERSITA DEGLI STUDI DI MODENA E REGGIO EMILIA,Università,Università,Altri attori istituzionali / professionali,,,,none,generico,firmatario|attore,1,1,0,,Anche citato come UNIMORE,,1,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,attore|firmatario
026_0043,09_PISA PREF E PROV.txt,Università degli Studi di Pisa,Università degli Studi di Pisa,UNIVERSITA DEGLI STUDI DI PISA,Università,Università,Altri attori istituzionali / professionali,Pisa,Pisa,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,,,1,09_PISA PREF E PROV.txt,attore|firmatario
011_0036,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,Università di Modena,Università di Modena,UNIVERSITA DI MODENA,Università,Università,Altri attori istituzionali / professionali,Modena,Modena,Emilia-Romagna,json,valido_localizzato,,0,0,0,,Collaborazione con Forum Donne Giuriste,,1,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,
027_0037,09_PISTOIA PROV .txt,365giornialfemmile,365giornialfemmile,365GIORNIALFEMMILE,Altro,Altro,Altro,,,Toscana,nome,valido_localizzato,firmatario,0,1,0,,firmatario,,1,09_PISTOIA PROV .txt,firmatario
005_0058,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,ACER Bologna,ACER Bologna,ACER BOLOGNA,Altro,Altro,Altro,,,,none,generico,firmatario|attore,1,1,0,,,,2,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,attore|firmatario
006_0022,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,AFM - Farmacie Comunali Ferrara,AFM - Farmacie Comunali Ferrara,AFM - FARMACIE COMUNALI FERRARA,Altro,Altro,Altro,Ferrara,Ferrara,Emilia-Romagna,json,valido_localizzato,firmatario|attore,1,1,0,,,,1,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,attore|firmatario
005_0067,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,AIDA,AIDA,AIDA,Altro,Altro,Altro,,,,none,generico,firmatario|attore,1,1,0,,,,1,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,attore|firmatario
003_0023,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,ANCI Liguria,ANCI Liguria,ANCI LIGURIA,Altro,Altro,Altro,,,,none,generico,firmatario|attore,1,1,0,,Firmatario del protocollo,,1,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,attore|firmatario
005_0077,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,APE,APE,APE,Altro,Altro,Altro,,,,none,generico,firmatario|attore,1,1,0,,,,1,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,attore|firmatario
010_0020,08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,ASP Cesena Valle del Savio,ASP Cesena Valle del Savio,ASP CESENA VALLE DEL SAVIO,Altro,Altro,Altro,,,,none,generico,firmatario|attore,1,1,0,,"gestore Centro Famiglie, Centro Interculturale Movimenti, Progetto Oltre la Strada",,1,08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,attore|firmatario
010_0021,08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,ASP del Rubicone,ASP del Rubicone,ASP DEL RUBICONE,Altro,Altro,Altro,,,,none,generico,attore,1,0,0,,"partner progettuale, tramite Unione Rubicone e Mare",,1,08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,attore
005_0075,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,ASSOCASA,ASSOCASA,ASSOCASA,Altro,Altro,Altro,,,,none,generico,firmatario|attore,1,1,0,,,,1,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,attore|firmatario
005_0071,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,ASSPI,ASSPI,ASSPI,Altro,Altro,Altro,,,,none,generico,firmatario|attore,1,1,0,,,,1,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,attore|firmatario
016_0016,08_2406_rta_08_241015092005_4166---DG216-2024.txt,Agenzia per il lavoro di Piacenza,Agenzia per il lavoro di Piacenza,AGENZIA PER IL LAVORO DI PIACENZA,Altro,Altro,Altro,Piacenza,Piacenza,Emilia-Romagna,json,valido_localizzato,soggetto_proponente|attore,1,0,1,,,,1,08_2406_rta_08_241015092005_4166---DG216-2024.txt,attore|soggetto_proponente
008_0023,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,Agenzia regionale per il lavoro,Agenzia regionale per il lavoro,AGENZIA REGIONALE PER IL LAVORO,Altro,Altro,Altro,,,,none,generico,attore,1,0,0,,gestisce i centri per l'impiego,,1,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,attore
008_0012,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,Alleanza delle Cooperative Italiane — Bologna,Alleanza delle Cooperative Italiane — Bologna,ALLEANZA DELLE COOPERATIVE ITALIANE — BOLOGNA,Altro,Altro,Altro,Bologna,Bologna,Emilia-Romagna,json,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,,,,1,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,attore|firmatario|soggetto_proponente
010_0009,08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,Ambito territoriale per la provincia di Forli-Cesena,Ambito territoriale per la provincia di Forli-Cesena,AMBITO TERRITORIALE PER LA PROVINCIA DI FORLI-CESENA,Altro,Altro,Altro,,,,none,generico,firmatario|attore,1,1,0,,firmatario,,1,08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,attore|firmatario
008_0004,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,Arcidiocesi di Bologna,Arcidiocesi di Bologna,ARCIDIOCESI DI BOLOGNA,Altro,Altro,Altro,Bologna,Bologna,Emilia-Romagna,json,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,,,,1,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,attore|firmatario|soggetto_proponente
023_0036,09_GROSSETO 2022 fpdf.txt,Articolazioni zonali delle conferenze dei sindaci del territorio provinciale,Articolazioni zonali delle conferenze dei sindaci del territorio provinciale,ARTICOLAZIONI ZONALI DELLE CONFERENZE DEI SINDACI DEL TERRITORIO PROVINCIALE,Altro,Altro,Altro,,,Toscana,nome,valido_localizzato,,0,0,0,,citato tra i soggetti dei precedenti protocolli,,1,09_GROSSETO 2022 fpdf.txt,
007_0011,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,Assistenza Servizi alla Persona (ASSP) Unione Terre e Fiumi,Assistenza Servizi alla Persona (ASSP) Unione Terre e Fiumi,ASSISTENZA SERVIZI ALLA PERSONA (ASSP) UNIONE TERRE E FIUMI,Altro,Altro,Altro,,,,none,generico,firmatario|attore,1,1,0,,Gestisce procedure reddito di libertà e servizi sociali per Unione Terre e Fiumi,,1,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,attore|firmatario
010_0027,08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,Associazione Consultorio per la Famiglia Don Giorgini,Associazione Consultorio per la Famiglia Don Giorgini,ASSOCIAZIONE CONSULTORIO PER LA FAMIGLIA DON GIORGINI,Altro,Altro,Altro,,,,none,generico,attore,1,0,0,,promozione e sostegno maternità e genitorialità,,1,08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,attore
009_0039,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,Associazione Nazionale dei Comuni Italia - A.N.C.I.,Associazione Nazionale dei Comuni Italia - A.N.C.I,ASSOCIAZIONE NAZIONALE DEI COMUNI ITALIA - A.N.C.I,Altro,Altro,Altro,,,,none,generico,,0,0,0,,,,1,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,
029_0021,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Autorità giudiziaria,Autorita giudiziaria,AUTORITA GIUDIZIARIA,Altro,Altro,Altro,,,Toscana,nome,generico,,0,0,0,,Soggetto destinatario e coordinatore delle attività,,1,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,
005_0097,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Aziende Casa del territorio metropolitano comunque denominate,Aziende Casa del territorio metropolitano comunque denominate,AZIENDE CASA DEL TERRITORIO METROPOLITANO COMUNQUE DENOMINATE,Altro,Altro,Altro,,,,none,generico,attore,1,0,0,,,,1,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,attore
014_0008,08_2406_rta_08_241015091832_4166---P.G.111546-2023PROTOCOLLOOPERATIVOFENOMENOVIOLENZADONNE(1).txt,Banca d'Italia Filiale di Piacenza,Banca d'Italia Filiale di Piacenza,BANCA D'ITALIA FILIALE DI PIACENZA,Altro,Altro,Altro,Piacenza,Piacenza,Emilia-Romagna,json,valido_localizzato,firmatario|attore,1,1,0,,,,1,08_2406_rta_08_241015091832_4166---P.G.111546-2023PROTOCOLLOOPERATIVOFENOMENOVIOLENZADONNE(1).txt,attore|firmatario
027_0038,09_PISTOIA PROV .txt,CAM,CAM,CAM,Altro,Altro,Altro,,,Toscana,nome,valido_localizzato,firmatario,0,1,0,,firmatario,,1,09_PISTOIA PROV .txt,firmatario
005_0072,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,CONFABITARE,CONFABITARE,CONFABITARE,Altro,Altro,Altro,,,,none,generico,firmatario|attore,1,1,0,,,,1,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,attore|firmatario
008_0025,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,CTSSM,CTSSM,CTSSM,Altro,Altro,Altro,,,,none,generico,,0,0,0,,Ufficio di supporto,,1,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,
007_0053,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,Carcere,Carcere,CARCERE,Altro,Altro,Altro,,,,none,generico,,0,0,0,,,,1,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,
010_0023,08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,Caritas Diocesana,Caritas Diocesana,CARITAS DIOCESANA,Altro,Altro,Altro,,,,none,generico,,0,0,0,,,,1,08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,
009_0027,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,Casa Circondariale di Rimini,Casa Circondariale di Rimini,CASA CIRCONDARIALE DI RIMINI,Altro,Altro,Altro,Rimini,Rimini,Emilia-Romagna,json,valido_localizzato,firmatario|attore,1,1,0,,,,1,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,attore|firmatario
029_0013,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Comitato di Area Vasta,Comitato di Area Vasta,COMITATO DI AREA VASTA,Altro,Altro,Altro,,,Toscana,nome,valido_localizzato,,0,0,0,,Organo di governance Rete Codice Rosa,,1,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,
002_0025,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,Commissione Territoriale,Commissione Territoriale,COMMISSIONE TERRITORIALE,Altro,Altro,Altro,,,,none,generico,,0,0,0,,,,1,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,
017_0003,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,Comuni dell’Area Nord,Comuni dell'Area Nord,COMUNI DELL'AREA NORD,Altro,Altro,Altro,,,,none,generico,attore,1,0,0,,"collettivo, amministrazioni coinvolte",,1,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,attore
029_0031,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Comunità di tipo familiare,Comunita di tipo familiare,COMUNITA DI TIPO FAMILIARE,Altro,Altro,Altro,,,Toscana,nome,da_escludere,,0,0,0,,Affido minori stranieri non accompagnati,,1,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,
006_0033,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,Conferenza Provinciale Permanente,Conferenza Provinciale Permanente,CONFERENZA PROVINCIALE PERMANENTE,Altro,Altro,Altro,,,,none,generico,,0,0,0,,Organismo di confronto convocato dalla Prefettura,,1,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,
004_0017,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,Conferenza Territoriale Sociale e Sanitaria Metropolitana di Bologna (CTSSM),Conferenza Territoriale Sociale e Sanitaria Metropolitana di Bologna (CTSSM,CONFERENZA TERRITORIALE SOCIALE E SANITARIA METROPOLITANA DI BOLOGNA (CTSSM,"Ambiti della programmazione sociale e socio-sanitari (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)","Ambiti della programmazione sociale e socio-sanitari (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Altro,Bologna,Bologna,Emilia-Romagna,json,valido_localizzato,attore,1,0,0,,programmazione azioni prevenzione violenza di genere,,1,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,attore
012_0030,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,Conferenza delle Elette,Conferenza delle Elette,CONFERENZA DELLE ELETTE,Altro,Altro,Altro,,,,none,generico,,0,0,0,,,,1,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,
020_0041,09_APUANE_2015 Protocollo Prefettura.txt,Conferenza unificata Stato-Regioni,Conferenza unificata Stato-Regioni,CONFERENZA UNIFICATA STATO-REGIONI,Altro,Altro,Altro,,,Toscana,nome,da_escludere,,0,0,0,,,,1,09_APUANE_2015 Protocollo Prefettura.txt,
008_0027,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,Consigliera di Fiducia della Città metropolitana,Consigliera di Fiducia della Città metropolitana,CONSIGLIERA DI FIDUCIA DELLA CITTA METROPOLITANA,Altro,Altro,Altro,,,,none,generico,,0,0,0,,,,1,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,
008_0028,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,Consiglieri di Fiducia del Comune di Bologna,Consiglieri di Fiducia del Comune di Bologna,CONSIGLIERI DI FIDUCIA DEL COMUNE DI BOLOGNA,Altro,Altro,Altro,Bologna,Bologna,Emilia-Romagna,json,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,,,,1,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,attore|firmatario|soggetto_proponente
020_0034,09_APUANE_2015 Protocollo Prefettura.txt,Consiglio d'Europa,Consiglio d'Europa,CONSIGLIO D'EUROPA,Altro,Altro,Altro,,,Toscana,nome,da_escludere,,0,0,0,,,,1,09_APUANE_2015 Protocollo Prefettura.txt,
017_0008,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,Consiglio della Giunta Provinciale,Consiglio della Giunta Provinciale,CONSIGLIO DELLA GIUNTA PROVINCIALE,Altro,Altro,Altro,,,,none,generico,,0,0,0,,,,1,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,
005_0087,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Consiglio metropolitano,Consiglio metropolitano,CONSIGLIO METROPOLITANO,Altro,Altro,Altro,,,,none,generico,,0,0,0,,,,1,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,
002_0026,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,Consolati,Consolati,CONSOLATI,Altro,Altro,Altro,,,,none,generico,,0,0,0,,,,1,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,
007_0027,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,Coordinamento dei Centri Antiviolenza dell’Emilia Romagna,Coordinamento dei Centri Antiviolenza dell'Emilia Romagna,COORDINAMENTO DEI CENTRI ANTIVIOLENZA DELL'EMILIA ROMAGNA,ALTRI ENTI DEL TERZO SETTORE,ALTRI ENTI DEL TERZO SETTORE,Altro,Bologna,Bologna,Emilia-Romagna,json,valido_localizzato,,0,0,0,,Rete regionale centri antiviolenza,91311570377,2,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt | 08_2406_rta_08_241015091917_4166---Protocollo2022-2024.txt,
007_0026,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,DIRe Donne in Rete contro la violenza,DIRe Donne in Rete contro la violenza,DIRE DONNE IN RETE CONTRO LA VIOLENZA,Altro,Altro,Altro,,,,none,generico,,0,0,0,,Rete nazionale a cui aderisce Centro Donna Giustizia,,1,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,
029_0015,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Direzione Diritti di cittadinanza e coesione sociale,Direzione Diritti di cittadinanza e coesione sociale,DIREZIONE DIRITTI DI CITTADINANZA E COESIONE SOCIALE,Altro,Altro,Altro,,,Toscana,nome,valido_localizzato,,0,0,0,,Coinvolta in tavolo di lavoro,,1,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,
009_0033,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,Direzione della Casa Circondariale di Rimini,Direzione della Casa Circondariale di Rimini,DIREZIONE DELLA CASA CIRCONDARIALE DI RIMINI,Altro,Altro,Altro,Rimini,Rimini,Emilia-Romagna,json,valido_localizzato,firmatario|attore,1,1,0,,Direzione struttura penitenziaria,,2,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,attore|firmatario
001_0017,07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt,Equipe Integrata Sovradistrettuale Maltrattamento e Abuso,Equipe Integrata Sovradistrettuale Maltrattamento e Abuso,EQUIPE INTEGRATA SOVRADISTRETTUALE MALTRATTAMENTO E ABUSO,Altro,Altro,Altro,,,,none,generico,attore,1,0,0,,Consulenza ai servizi ospedalieri e sociali in caso di abuso/maltrattamento,,1,07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt,attore
001_0024,07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt,Equipe Multiprofessionale Sovradistrettuale Maltrattamento e Abuso,Equipe Multiprofessionale Sovradistrettuale Maltrattamento e Abuso,EQUIPE MULTIPROFESSIONALE SOVRADISTRETTUALE MALTRATTAMENTO E ABUSO,Altro,Altro,Altro,,,,none,generico,attore,1,0,0,,Valutazione psicologica e presa in carico del minore,,1,07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt,attore
022_0038,09_FIRENZE Linee-di-indirizzo2024.txt,European Society Stress Traumatic Studies,European Society Stress Traumatic Studies,EUROPEAN SOCIETY STRESS TRAUMATIC STUDIES,Altro,Altro,Altro,,,Toscana,nome,valido_localizzato,,0,0,0,,Riferimento per le linee guida su interventi,,1,09_FIRENZE Linee-di-indirizzo2024.txt,
005_0076,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,FEDER.CASA,FEDER.CASA,FEDER.CASA,Altro,Altro,Altro,,,,none,generico,firmatario|attore,1,1,0,,,,1,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,attore|firmatario
